iteration,episode,ag1_iql_loss,ag2_iql_loss
3613,180650,273159747776780576.00000,0.00061
3614,180700,268213062627635968.00000,0.00062
3615,180750,270507588709944416.00000,0.00062
3616,180800,270924627355308672.00000,0.00068
3617,180850,262736754607670592.00000,0.00084
3618,180900,264253131426364384.00000,0.00063
3619,180950,262093228051263520.00000,0.00061
3620,181000,263363734507242752.00000,0.00067
3621,181050,257294622177525120.00000,0.00060
3622,181100,257075256037821152.00000,0.00062
3623,181150,257790442572902368.00000,0.00066
3624,181200,245813665649917952.00000,0.00065
3625,181250,247586539928026016.00000,0.00064
3626,181300,248460935622313888.00000,0.00057
3627,181350,251456038028835392.00000,0.00065
3628,181400,245597585143485472.00000,0.00060
3629,181450,249849398009578624.00000,0.00061
3630,181500,251170167872260896.00000,0.00061
3631,181550,244855342177431392.00000,0.00062
3632,181600,246682863019432384.00000,0.00061
3633,181650,244103294302301312.00000,0.00064
3634,181700,234214835058691264.00000,0.00066
3635,181750,238018202364280832.00000,0.00082
3636,181800,244112832768296608.00000,0.00063
3637,181850,238851404857954976.00000,0.00061
3638,181900,240693977314110048.00000,0.00059
3639,181950,232625308788810528.00000,0.00057
3640,182000,231653486657379520.00000,0.00070
3641,182050,231978801391796928.00000,0.00062
3642,182100,223541591395646112.00000,0.00061
3643,182150,226442323297426400.00000,0.00064
3644,182200,232317701480410368.00000,0.00084
3645,182250,225306670163223552.00000,0.00060
3646,182300,224680906543563104.00000,0.00068
3647,182350,225960109543765216.00000,0.00083
3648,182400,222356089353120704.00000,0.00056
3649,182450,223311308884522784.00000,0.00079
3650,182500,223384674860534688.00000,0.00058
3651,182550,213460292516692576.00000,0.00063
3652,182600,216608545727560576.00000,0.00063
3653,182650,215058133195050144.00000,0.00061
3654,182700,215082584106196192.00000,0.00061
3655,182750,206015605834613728.00000,0.00057
3656,182800,207283131944367552.00000,0.00062
3657,182850,204471848699203872.00000,0.00067
3658,182900,208850133351429504.00000,0.00062
3659,182950,201398980968403232.00000,0.00057
3660,183000,204887657866592256.00000,0.00050
3661,183050,207267962866149888.00000,0.00057
3662,183100,201467724035479808.00000,0.00064
3663,183150,201439443394306944.00000,0.00062
3664,183200,199743877000732864.00000,0.00067
3665,183250,201310770509180128.00000,0.00061
3666,183300,195632879036093792.00000,0.00057
3667,183350,192356142096056320.00000,0.00061
3668,183400,195888684821193888.00000,0.00059
3669,183450,194714045942155872.00000,0.00058
3670,183500,196846187637982560.00000,0.00062
3671,183550,191866646687163424.00000,0.00066
3672,183600,193746413778516416.00000,0.00085
3673,183650,189363402402117824.00000,0.00059
3674,183700,187292177116535840.00000,0.00064
3675,183750,186873942283485440.00000,0.00062
3676,183800,182736114072873856.00000,0.00061
3677,183850,180461683690074400.00000,0.00078
3678,183900,180662143613824800.00000,0.00055
3679,183950,186543759042014592.00000,0.00058
3680,184000,181119460644067744.00000,0.00056
3681,184050,183592654182691072.00000,0.00063
3682,184100,180268332498867040.00000,0.00058
3683,184150,171952403787660256.00000,0.00082
3684,184200,180531419684538464.00000,0.00063
3685,184250,178840471831252096.00000,0.00059
3686,184300,172076890567360448.00000,0.00062
3687,184350,176721716260932544.00000,0.00061
3688,184400,171348909680943840.00000,0.00065
3689,184450,170938236765018880.00000,0.00063
3690,184500,169854384801394528.00000,0.00062
3691,184550,167341996356561248.00000,0.00065
3692,184600,169164722059419360.00000,0.00079
3693,184650,165880156621667424.00000,0.00065
3694,184700,166656257032706240.00000,0.00062
3695,184750,165312190951758144.00000,0.00059
3696,184800,163786379883446272.00000,0.00062
3697,184850,164267844609767392.00000,0.00062
3698,184900,159707144058104768.00000,0.00061
3699,184950,163464185838951616.00000,0.00061
3700,185000,161406957117444608.00000,0.00078
3701,185050,157116995197857568.00000,0.00063
3702,185100,157759552069042176.00000,0.00064
3703,185150,154595219704051520.00000,0.00067
3704,185200,156157708477899872.00000,0.00063
3705,185250,153772359841976384.00000,0.00070
3706,185300,152044321568082336.00000,0.00063
3707,185350,154770288463088352.00000,0.00060
3708,185400,149773704184885536.00000,0.00061
3709,185450,152371319152892704.00000,0.00060
3710,185500,151150329817193888.00000,0.00060
3711,185550,148836224938618144.00000,0.00067
3712,185600,145044170611404160.00000,0.00063
3713,185650,149530036300837024.00000,0.00061
3714,185700,147403158825658144.00000,0.00069
3715,185750,148100076148755968.00000,0.00067
3716,185800,142928577510259072.00000,0.00063
3717,185850,141017181968988656.00000,0.00064
3718,185900,141006031669450384.00000,0.00076
3719,185950,141891289813116096.00000,0.00083
3720,186000,139145256315642080.00000,0.00064
3721,186050,137772727153108416.00000,0.00061
3722,186100,139178126850504416.00000,0.00067
3723,186150,134937383293710144.00000,0.00081
3724,186200,139075462927129952.00000,0.00060
3725,186250,134758473595191424.00000,0.00067
3726,186300,134524266121293040.00000,0.00059
3727,186350,133229924309004800.00000,0.00065
3728,186400,130659764303607824.00000,0.00061
3729,186450,130007940436739488.00000,0.00062
3730,186500,133197793798980624.00000,0.00063
3731,186550,129492770892778624.00000,0.00070
3732,186600,130085933179637104.00000,0.00067
3733,186650,128785724948552016.00000,0.00057
3734,186700,127544163946528544.00000,0.00061
3735,186750,126388766417968912.00000,0.00066
3736,186800,128087421075117760.00000,0.00062
3737,186850,124663931303663072.00000,0.00066
3738,186900,126332199365550560.00000,0.00062
3739,186950,123410004213198256.00000,0.00062
3740,187000,125380182370532176.00000,0.00069
3741,187050,121538118454227920.00000,0.00060
3742,187100,122723583170561824.00000,0.00059
3743,187150,120750796171219680.00000,0.00064
3744,187200,119078089146613280.00000,0.00077
3745,187250,118493897516767392.00000,0.00066
3746,187300,117522707273173152.00000,0.00063
3747,187350,117224325708676752.00000,0.00065
3748,187400,115424323930463456.00000,0.00066
3749,187450,115752141612705120.00000,0.00062
3750,187500,116769029937849184.00000,0.00057
3751,187550,114992775932350784.00000,0.00067
3752,187600,117266650916257232.00000,0.00057
3753,187650,110713829350319648.00000,0.00065
3754,187700,113977505098413728.00000,0.00060
3755,187750,111110837569738736.00000,0.00058
3756,187800,112938480052736064.00000,0.00084
3757,187850,109244088660741616.00000,0.00082
3758,187900,110212088173974592.00000,0.00065
3759,187950,107714189458472720.00000,0.00064
3760,188000,106196753738384304.00000,0.00064
3761,188050,108318691941474656.00000,0.00062
3762,188100,105822671077538576.00000,0.00055
3763,188150,105825539618304112.00000,0.00064
3764,188200,103710069290243520.00000,0.00061
3765,188250,103568973948222432.00000,0.00062
3766,188300,102804377376311120.00000,0.00059
3767,188350,103513852665634208.00000,0.00062
3768,188400,105362496538044704.00000,0.00064
3769,188450,103165136102367904.00000,0.00059
3770,188500,101130723806762656.00000,0.00063
3771,188550,101720477443525872.00000,0.00093
3772,188600,100191025150000896.00000,0.00067
3773,188650,97658673157869904.00000,0.00062
3774,188700,95460695738564320.00000,0.00059
3775,188750,94982609960874048.00000,0.00058
3776,188800,93453843849402528.00000,0.00058
3777,188850,94199542299036624.00000,0.00061
3778,188900,97219858025435632.00000,0.00067
3779,188950,95769377265570128.00000,0.00062
3780,189000,93922857924128176.00000,0.00060
3781,189050,93646491218177968.00000,0.00059
3782,189100,91676450773556416.00000,0.00070
3783,189150,91148842158270048.00000,0.00064
3784,189200,92822216581287248.00000,0.00068
3785,189250,89729406278101920.00000,0.00065
3786,189300,88638158775527664.00000,0.00068
3787,189350,89630112818360032.00000,0.00059
3788,189400,88205653780828960.00000,0.00055
3789,189450,86934579236762240.00000,0.00050
3790,189500,85450194228018096.00000,0.00060
3791,189550,87472837055431408.00000,0.00084
3792,189600,85756003425703168.00000,0.00065
3793,189650,82962463225013552.00000,0.00058
3794,189700,85298106485980656.00000,0.00058
3795,189750,84330717021752368.00000,0.00063
3796,189800,84454072516287904.00000,0.00065
3797,189850,82606852070861984.00000,0.00063
3798,189900,82954916168373904.00000,0.00067
3799,189950,83303141339774304.00000,0.00065
3800,190000,79398354505423984.00000,0.00058
3801,190050,81089179095265328.00000,0.00055
3802,190100,81650700965144384.00000,0.00061
3803,190150,80306853470134816.00000,0.00063
3804,190200,79454159995655280.00000,0.00058
3805,190250,78020115473126656.00000,0.00057
3806,190300,77618553337566112.00000,0.00061
3807,190350,77960021496219216.00000,0.00058
3808,190400,78683180895665920.00000,0.00057
3809,190450,78256430678802432.00000,0.00061
3810,190500,75865681574021568.00000,0.00057
3811,190550,74387595725066704.00000,0.00067
3812,190600,73591919102807952.00000,0.00064
3813,190650,74243828826755584.00000,0.00061
3814,190700,74121574191247504.00000,0.00061
3815,190750,74439783216083200.00000,0.00073
3816,190800,72617571457169248.00000,0.00062
3817,190850,70988822726627944.00000,0.00061
3818,190900,71341043554770312.00000,0.00060
3819,190950,70256569274678976.00000,0.00075
3820,191000,71178537990230336.00000,0.00057
3821,191050,70702128204026336.00000,0.00060
3822,191100,69185579529130040.00000,0.00063
3823,191150,68200421405939152.00000,0.00064
3824,191200,68309137982901712.00000,0.00064
3825,191250,67374277488846816.00000,0.00075
3826,191300,66874689781588032.00000,0.00063
3827,191350,66304777183986880.00000,0.00056
3828,191400,66108246819850776.00000,0.00060
3829,191450,65517184777875328.00000,0.00083
3830,191500,63843303903859720.00000,0.00062
3831,191550,65185670857715728.00000,0.00060
3832,191600,64907295993102336.00000,0.00061
3833,191650,64761781622264352.00000,0.00059
3834,191700,62207009679447568.00000,0.00062
3835,191750,61471914600582936.00000,0.00056
3836,191800,62527776531259696.00000,0.00054
3837,191850,63648784729825776.00000,0.00057
3838,191900,62764266569827912.00000,0.00078
3839,191950,61101674519450536.00000,0.00060
3840,192000,60524489362643408.00000,0.00062
3841,192050,60948876337395480.00000,0.00064
3842,192100,60778388819718752.00000,0.00058
3843,192150,60275292237146880.00000,0.00058
3844,192200,59049368675193720.00000,0.00061
3845,192250,58734709924711432.00000,0.00054
3846,192300,57835551354737656.00000,0.00059
3847,192350,57771998118791880.00000,0.00063
3848,192400,56827912448758496.00000,0.00059
3849,192450,56539860207094600.00000,0.00083
3850,192500,56690988478676712.00000,0.00064
3851,192550,55500080820203608.00000,0.00063
3852,192600,55419407666702520.00000,0.00059
3853,192650,55709744235779328.00000,0.00060
3854,192700,55111049231695504.00000,0.00064
3855,192750,54967314394844208.00000,0.00056
3856,192800,53183963381422088.00000,0.00066
3857,192850,53030996744638200.00000,0.00059
3858,192900,53108765141815968.00000,0.00069
3859,192950,52073164046327608.00000,0.00066
3860,193000,50735895189529120.00000,0.00064
3861,193050,52025786118612232.00000,0.00054
3862,193100,51562879285661176.00000,0.00059
3863,193150,50547745834187520.00000,0.00065
3864,193200,50541777647148912.00000,0.00065
3865,193250,51735448763356632.00000,0.00067
3866,193300,49168259018058616.00000,0.00058
3867,193350,49300557808907992.00000,0.00062
3868,193400,50060827687033952.00000,0.00062
3869,193450,48849164481234856.00000,0.00062
3870,193500,48521337910692960.00000,0.00060
3871,193550,47564925209267248.00000,0.00083
3872,193600,49458357513918216.00000,0.00059
3873,193650,47030352530653248.00000,0.00062
3874,193700,45482437850855912.00000,0.00082
3875,193750,45790555926558472.00000,0.00063
3876,193800,46477772506608096.00000,0.00063
3877,193850,45594388850287440.00000,0.00062
3878,193900,44174115108461880.00000,0.00085
3879,193950,45409526592336768.00000,0.00056
3880,194000,44469905075895544.00000,0.00060
3881,194050,43359382307819376.00000,0.00056
3882,194100,43686776945648304.00000,0.00061
3883,194150,43241782259279736.00000,0.00059
3884,194200,42716079767398992.00000,0.00061
3885,194250,43372729538173888.00000,0.00057
3886,194300,41584615748504064.00000,0.00063
3887,194350,42303491708600120.00000,0.00065
3888,194400,41109207665340920.00000,0.00058
3889,194450,42411067586937888.00000,0.00064
3890,194500,42486595929861344.00000,0.00060
3891,194550,40567808749302880.00000,0.00058
3892,194600,39997861941901160.00000,0.00059
3893,194650,40036562551089144.00000,0.00058
3894,194700,40253698842270816.00000,0.00059
3895,194750,39842413789240720.00000,0.00064
3896,194800,39245703083458560.00000,0.00059
3897,194850,38258820468712040.00000,0.00057
3898,194900,38377868218143256.00000,0.00058
3899,194950,38205243559182032.00000,0.00057
3900,195000,38009575467034608.00000,0.00061
3901,195050,36556691086982696.00000,0.00066
3902,195100,37610124585814392.00000,0.00079
3903,195150,37538984458719904.00000,0.00076
3904,195200,36099933671569968.00000,0.00058
3905,195250,37284093857085312.00000,0.00055
3906,195300,36792842111339168.00000,0.00061
3907,195350,35531514264690508.00000,0.00063
3908,195400,35170273667123304.00000,0.00060
3909,195450,35202472367656252.00000,0.00060
3910,195500,34806005460600712.00000,0.00060
3911,195550,34440558659945908.00000,0.00060
3912,195600,34438648038472024.00000,0.00059
3913,195650,34305225336693284.00000,0.00060
3914,195700,34433513950358768.00000,0.00066
3915,195750,33932288840212912.00000,0.00058
3916,195800,33418473182313968.00000,0.00059
3917,195850,33465551898841672.00000,0.00057
3918,195900,32408727615794536.00000,0.00066
3919,195950,33147310311826136.00000,0.00066
3920,196000,32137719711554004.00000,0.00062
3921,196050,32480477062957476.00000,0.00102
3922,196100,31646579137902524.00000,0.00062
3923,196150,31690498499976584.00000,0.00060
3924,196200,31567211983381320.00000,0.00065
3925,196250,31098212219679416.00000,0.00056
3926,196300,29932883014905252.00000,0.00062
3927,196350,30482238074908248.00000,0.00059
3928,196400,30122054104974748.00000,0.00059
3929,196450,29838430940799116.00000,0.00071
3930,196500,30066777678655804.00000,0.00062
3931,196550,29350312103119248.00000,0.00066
3932,196600,28986902155012004.00000,0.00061
3933,196650,28964505071115228.00000,0.00055
3934,196700,29391108229981596.00000,0.00062
3935,196750,28790593447686352.00000,0.00063
3936,196800,28085437608494084.00000,0.00065
3937,196850,27584928789082448.00000,0.00065
3938,196900,27777496597789580.00000,0.00065
3939,196950,27716554552508416.00000,0.00061
3940,197000,27730188725730764.00000,0.00060
3941,197050,27584606001415364.00000,0.00060
3942,197100,26601521988874024.00000,0.00061
3943,197150,27118030148337664.00000,0.00060
3944,197200,26460132767698760.00000,0.00063
3945,197250,25758073377294184.00000,0.00061
3946,197300,26011077733875592.00000,0.00061
3947,197350,26050106365827604.00000,0.00063
3948,197400,25792250196681068.00000,0.00061
3949,197450,25032584150153952.00000,0.00068
3950,197500,24450622077869280.00000,0.00069
3951,197550,24943797909478372.00000,0.00085
3952,197600,25128854169378152.00000,0.00067
3953,197650,24610011824750132.00000,0.00059
3954,197700,24241244011902116.00000,0.00055
3955,197750,23997420309072900.00000,0.00064
3956,197800,24292543919709760.00000,0.00067
3957,197850,23843478631326796.00000,0.00066
3958,197900,23103067209596928.00000,0.00066
3959,197950,23265430161409300.00000,0.00058
3960,198000,23121808328114020.00000,0.00066
3961,198050,23063139922310016.00000,0.00061
3962,198100,22288925123547740.00000,0.00067
3963,198150,22371228939592228.00000,0.00068
3964,198200,23055123225579716.00000,0.00059
3965,198250,22194901824148844.00000,0.00062
3966,198300,21539118646098196.00000,0.00063
3967,198350,21989274025190220.00000,0.00065
3968,198400,22098645308397964.00000,0.00059
3969,198450,21422481801345528.00000,0.00063
3970,198500,21136622356878676.00000,0.00063
3971,198550,21370920206448348.00000,0.00052
3972,198600,20661024858626360.00000,0.00061
3973,198650,20882455873083996.00000,0.00062
3974,198700,20705901993739728.00000,0.00064
3975,198750,20173271399324524.00000,0.00061
3976,198800,20005662338255700.00000,0.00086
3977,198850,20387398987958564.00000,0.00058
3978,198900,19570809146695968.00000,0.00061
3979,198950,19412280572636356.00000,0.00059
3980,199000,19531578578277668.00000,0.00067
3981,199050,19086998321294416.00000,0.00066
3982,199100,19130151697236968.00000,0.00062
3983,199150,18881897263981256.00000,0.00062
3984,199200,19455883747195056.00000,0.00067
3985,199250,18948900161190904.00000,0.00063
3986,199300,19050897829120860.00000,0.00056
3987,199350,18585141572766040.00000,0.00058
3988,199400,18072882277186768.00000,0.00066
3989,199450,17800978432274168.00000,0.00064
3990,199500,17912219900303890.00000,0.00062
3991,199550,17642847103668294.00000,0.00067
3992,199600,17647596782877102.00000,0.00084
3993,199650,17475909609305890.00000,0.00058
3994,199700,17710066764628048.00000,0.00059
3995,199750,17251911606617078.00000,0.00059
3996,199800,17139161509134336.00000,0.00069
3997,199850,16670052386228334.00000,0.00059
3998,199900,17021432631410272.00000,0.00059
3999,199950,16201227615556516.00000,0.00059
4000,200000,16386202991104754.00000,0.00063
4001,200050,16178107828526050.00000,0.00064
4002,200100,15566868827512296.00000,0.00069
4003,200150,16319657518453364.00000,0.00087
4004,200200,15725237214762808.00000,0.00062
4005,200250,15756946633878966.00000,0.00064
4006,200300,15229357410279230.00000,0.00061
4007,200350,15259927051449140.00000,0.00064
4008,200400,14809023270318630.00000,0.00056
4009,200450,15176411658776380.00000,0.00084
4010,200500,15139398720233746.00000,0.00062
4011,200550,14463033326926448.00000,0.00056
4012,200600,14454946300235236.00000,0.00061
4013,200650,14404414177143590.00000,0.00063
4014,200700,14307205061362246.00000,0.00065
4015,200750,14651361998548518.00000,0.00061
4016,200800,14286049545017254.00000,0.00061
4017,200850,13931316124721976.00000,0.00062
4018,200900,14125403431939248.00000,0.00072
4019,200950,13490753620382906.00000,0.00065
4020,201000,13950004432329486.00000,0.00065
4021,201050,13799120605937006.00000,0.00067
4022,201100,13335459271373136.00000,0.00062
4023,201150,13465211405652566.00000,0.00060
4024,201200,13488371642375534.00000,0.00067
4025,201250,13271088890671560.00000,0.00065
4026,201300,12925590906601472.00000,0.00066
4027,201350,12830162080077684.00000,0.00066
4028,201400,12894014460392574.00000,0.00066
4029,201450,13022213883402392.00000,0.00069
4030,201500,12772342094891720.00000,0.00062
4031,201550,12546955336770034.00000,0.00064
4032,201600,12739473672482936.00000,0.00084
4033,201650,12510792649274806.00000,0.00061
4034,201700,12473341917957026.00000,0.00068
4035,201750,12035108485087944.00000,0.00069
4036,201800,12269388173885888.00000,0.00074
4037,201850,11947918583108260.00000,0.00068
4038,201900,12089510934886708.00000,0.00059
4039,201950,11820147491850012.00000,0.00067
4040,202000,11704990122338854.00000,0.00063
4041,202050,11585273183392204.00000,0.00063
4042,202100,11324206762399482.00000,0.00066
4043,202150,11312505602475306.00000,0.00064
4044,202200,11276622209123650.00000,0.00065
4045,202250,11099042144358562.00000,0.00068
4046,202300,11112105883448948.00000,0.00066
4047,202350,11171231171853988.00000,0.00068
4048,202400,10693686787122322.00000,0.00091
4049,202450,10938587923422904.00000,0.00109
4050,202500,10529248429091122.00000,0.00070
4051,202550,10798874680516106.00000,0.00066
4052,202600,10539052699708272.00000,0.00059
4053,202650,10354784816345980.00000,0.00100
4054,202700,10145600489853874.00000,0.00067
4055,202750,10400722458979144.00000,0.00072
4056,202800,10240900315151460.00000,0.00062
4057,202850,10213811978624978.00000,0.00065
4058,202900,10082711951660488.00000,0.00060
4059,202950,9903150419458606.00000,0.00065
4060,203000,9956178354336382.00000,0.00067
4061,203050,9726442280456418.00000,0.00073
4062,203100,9726146596643592.00000,0.00070
4063,203150,9492547029621614.00000,0.00060
4064,203200,9677468331467662.00000,0.00072
4065,203250,9591932523723740.00000,0.00067
4066,203300,9385618140836996.00000,0.00065
4067,203350,9412970279438380.00000,0.00068
4068,203400,9196325986601952.00000,0.00065
4069,203450,9084913261722748.00000,0.00068
4070,203500,9130519347307770.00000,0.00061
4071,203550,9046901785048888.00000,0.00066
4072,203600,9213628455673084.00000,0.00067
4073,203650,8853458656610393.00000,0.00067
4074,203700,8726465945311156.00000,0.00066
4075,203750,8905065054220148.00000,0.00065
4076,203800,8931822566961309.00000,0.00095
4077,203850,8774115948358533.00000,0.00068
4078,203900,8395135436402918.00000,0.00067
4079,203950,8514053036584323.00000,0.00082
4080,204000,8368532409594390.00000,0.00072
4081,204050,8345758511468729.00000,0.00067
4082,204100,8282228802795431.00000,0.00070
4083,204150,8190508819552003.00000,0.00068
4084,204200,8243722034104838.00000,0.00073
4085,204250,8349317991667195.00000,0.00069
4086,204300,7984659421651272.00000,0.00073
4087,204350,7900310312185898.00000,0.00066
4088,204400,7862514159361212.00000,0.00070
4089,204450,7833182592835542.00000,0.00073
4090,204500,7633682288644681.00000,0.00067
4091,204550,7709683131638884.00000,0.00066
4092,204600,7517984562279471.00000,0.00067
4093,204650,7499255702058257.00000,0.00071
4094,204700,7532464596139187.00000,0.00070
4095,204750,7338812512561533.00000,0.00066
4096,204800,7353984837757498.00000,0.00066
4097,204850,7268420562482562.00000,0.00066
4098,204900,7231338574581430.00000,0.00079
4099,204950,7237837797305657.00000,0.00075
4100,205000,7076367268402517.00000,0.00073
4101,205050,7049489436919407.00000,0.00068
4102,205100,6920917653641981.00000,0.00071
4103,205150,6806333929439944.00000,0.00068
4104,205200,6842819478140435.00000,0.00072
4105,205250,6767963756199399.00000,0.00065
4106,205300,6716364517362616.00000,0.00073
4107,205350,6591055294959532.00000,0.00102
4108,205400,6775868333452276.00000,0.00074
4109,205450,6487061132852109.00000,0.00082
4110,205500,6413853549446557.00000,0.00079
4111,205550,6490175091618003.00000,0.00077
4112,205600,6256487746516955.00000,0.00067
4113,205650,6156137867030572.00000,0.00074
4114,205700,6358041007624572.00000,0.00067
4115,205750,6300086867331889.00000,0.00071
4116,205800,6167838188125244.00000,0.00085
4117,205850,6048116387781459.00000,0.00074
4118,205900,6030944257952497.00000,0.00073
4119,205950,6015460776836524.00000,0.00092
4120,206000,5882424240734532.00000,0.00071
4121,206050,5767373124078369.00000,0.00077
4122,206100,5837189063321290.00000,0.00076
4123,206150,5665887497913911.00000,0.00076
4124,206200,5593925643616344.00000,0.00079
4125,206250,5704424430451751.00000,0.00076
4126,206300,5524891767663158.00000,0.00076
4127,206350,5561254407963303.00000,0.00077
4128,206400,5648674217980483.00000,0.00095
4129,206450,5387928980356009.00000,0.00076
4130,206500,5504468937600626.00000,0.00079
4131,206550,5311265897697344.00000,0.00075
4132,206600,5269814224406478.00000,0.00076
4133,206650,5228948407567571.00000,0.00074
4134,206700,5172915990505850.00000,0.00074
4135,206750,5155933039502778.00000,0.00068
4136,206800,5067905321518876.00000,0.00085
4137,206850,4940988661877765.00000,0.00080
4138,206900,4875391947373898.00000,0.00074
4139,206950,5030921092781683.00000,0.00075
4140,207000,4787180334433504.00000,0.00075
4141,207050,4926621878218224.00000,0.00078
4142,207100,4829623139973764.00000,0.00077
4143,207150,4730481628628433.00000,0.00071
4144,207200,4699173647548416.00000,0.00073
4145,207250,4645619523251516.00000,0.00072
4146,207300,4522601903155500.00000,0.00075
4147,207350,4470877865848181.00000,0.00077
4148,207400,4457801759550903.00000,0.00072
4149,207450,4370123031489194.50000,0.00100
4150,207500,4332518833915320.50000,0.00070
4151,207550,4372974764783479.50000,0.00083
4152,207600,4301294710438288.00000,0.00089
4153,207650,4194721819787264.00000,0.00082
4154,207700,4337307676187899.00000,0.00081
4155,207750,4194827562771387.00000,0.00088
4156,207800,4097229406598527.50000,0.00085
4157,207850,4016544556652641.50000,0.00087
4158,207900,4029226008124234.00000,0.00080
4159,207950,3909023374839007.00000,0.00076
4160,208000,3962679112670163.50000,0.00081
4161,208050,3855369384682784.50000,0.00109
4162,208100,3809448671254976.50000,0.00078
4163,208150,3832932020733517.00000,0.00082
4164,208200,3758915886865913.50000,0.00081
4165,208250,3798999383151846.00000,0.00080
4166,208300,3736334587690061.00000,0.00080
4167,208350,3698150371333334.50000,0.00081
4168,208400,3629951302803274.00000,0.00083
4169,208450,3544007423624782.00000,0.00078
4170,208500,3650176671556712.50000,0.00087
4171,208550,3440963043376684.00000,0.00074
4172,208600,3438926798393302.00000,0.00080
4173,208650,3405785865799776.50000,0.00079
4174,208700,3340208458657384.50000,0.00081
4175,208750,3340046360284521.00000,0.00083
4176,208800,3144295275463869.50000,0.00083
4177,208850,3146714940280808.00000,0.00079
4178,208900,3198160607545020.50000,0.00080
4179,208950,3067411641520500.50000,0.00081
4180,209000,3097626120557717.00000,0.00090
4181,209050,3048768264586687.50000,0.00109
4182,209100,3087027231288927.00000,0.00077
4183,209150,2931272129326529.00000,0.00078
4184,209200,2959980603914268.00000,0.00076
4185,209250,2879656560410340.00000,0.00081
4186,209300,2898663043403881.00000,0.00077
4187,209350,2793712352879611.00000,0.00077
4188,209400,2769264130866420.00000,0.00082
4189,209450,2698679317751930.00000,0.00081
4190,209500,2768764954909990.00000,0.00079
4191,209550,2692281070167748.00000,0.00083
4192,209600,2583174067230421.00000,0.00083
4193,209650,2612638397406502.00000,0.00083
4194,209700,2518169031230929.50000,0.00090
4195,209750,2572093963018634.50000,0.00084
4196,209800,2496580625689891.00000,0.00085
4197,209850,2414718461698755.00000,0.00084
4198,209900,2332523424331657.00000,0.00088
4199,209950,2349687378583340.00000,0.00083
4200,210000,2292866760751239.00000,0.00082
4201,210050,2234486616150061.00000,0.00091
4202,210100,2213429252514853.25000,0.00088
4203,210150,2157548906926009.75000,0.00085
4204,210200,2190847032917828.75000,0.00083
4205,210250,2160116763883047.50000,0.00083
4206,210300,2112942133317679.00000,0.00078
4207,210350,2085262659507541.25000,0.00082
4208,210400,1994972938458453.25000,0.00092
4209,210450,2021777883422676.25000,0.00085
4210,210500,1987314568692211.00000,0.00105
4211,210550,1925299722117779.25000,0.00086
4212,210600,1881237398060186.00000,0.00097
4213,210650,1898441946527325.50000,0.00086
4214,210700,1825944483719877.25000,0.00083
4215,210750,1811158714548224.00000,0.00084
4216,210800,1760195169420973.75000,0.00082
4217,210850,1732098113845383.25000,0.00085
4218,210900,1771714878550461.75000,0.00082
4219,210950,1718920314279926.25000,0.00077
4220,211000,1646710107334943.50000,0.00084
4221,211050,1625265653762536.50000,0.00083
4222,211100,1597470533016031.25000,0.00085
4223,211150,1574605463786717.00000,0.00090
4224,211200,1515485611833571.50000,0.00084
4225,211250,1507600172172569.00000,0.00086
4226,211300,1484385836146247.50000,0.00086
4227,211350,1459564454939174.25000,0.00084
4228,211400,1424039382039061.50000,0.00085
4229,211450,1393774402213518.00000,0.00086
4230,211500,1352520432696083.75000,0.00086
4231,211550,1331681402155297.00000,0.00106
4232,211600,1281730323395800.00000,0.00085
4233,211650,1275539873017205.25000,0.00079
4234,211700,1238086195140441.00000,0.00081
4235,211750,1233288101937819.25000,0.00085
4236,211800,1185724331763993.75000,0.00086
4237,211850,1206343622035652.50000,0.00088
4238,211900,1124272656102500.00000,0.00083
4239,211950,1165938110865525.50000,0.00083
4240,212000,1089784994709791.50000,0.00081
4241,212050,1084409347128400.37500,0.00075
4242,212100,1066965667668004.37500,0.00079
4243,212150,1060117180504941.75000,0.00080
4244,212200,1020210659014148.75000,0.00079
4245,212250,983495196038284.87500,0.00081
4246,212300,997574491175156.25000,0.00081
4247,212350,954162525934688.12500,0.00083
4248,212400,921947979812200.87500,0.00079
4249,212450,916527317192895.37500,0.00078
4250,212500,895598155954058.75000,0.00086
4251,212550,895806932139847.87500,0.00086
4252,212600,863731309766246.37500,0.00080
4253,212650,847760424643619.25000,0.00087
4254,212700,814224395569624.62500,0.00086
4255,212750,809773590531475.37500,0.00085
4256,212800,810910391346741.50000,0.00096
4257,212850,784704801890269.12500,0.00083
4258,212900,755145847292510.87500,0.00080
4259,212950,764981075033834.25000,0.00086
4260,213000,723578262055210.12500,0.00086
4261,213050,710700334547518.87500,0.00096
4262,213100,710012838084608.00000,0.00082
4263,213150,689056207013860.87500,0.00084
4264,213200,667510003147416.25000,0.00092
4265,213250,642249336307284.62500,0.00089
4266,213300,626769375357024.62500,0.00092
4267,213350,620455912805346.12500,0.00085
4268,213400,619505959790752.25000,0.00088
4269,213450,602650064278416.62500,0.00085
4270,213500,591736878097702.75000,0.00113
4271,213550,570266333069967.37500,0.00099
4272,213600,560652462999307.00000,0.00089
4273,213650,548880034151687.56250,0.00086
4274,213700,530905163163711.31250,0.00083
4275,213750,530951092862686.00000,0.00085
4276,213800,519747300246962.25000,0.00092
4277,213850,505248414930105.31250,0.00093
4278,213900,492106066311911.06250,0.00089
4279,213950,494131990147489.93750,0.00086
