number,returns,variances,epsilon
20650,[0.20000 0.40000],[0.00000 0.00000],0.8001111697957012
20700,[0.20000 0.40000],[0.00000 0.00000],0.7997968082628617
20750,[0.20000 0.40000],[0.00000 0.00000],0.7994248915208961
20800,[0.20000 0.40000],[0.00000 0.00000],0.7990421084744942
20850,[0.20000 0.40000],[0.00000 0.00000],0.7987042585163975
20900,[0.20000 0.40000],[0.00000 0.00000],0.7982979242323187
20950,[0.20000 0.40000],[0.00000 0.00000],0.7979536519281349
21000,[0.20000 0.40000],[0.00000 0.00000],0.7976052427900661
21050,[0.20000 0.40000],[0.00000 0.00000],0.7972545381116392
21100,[0.20000 0.40000],[0.00000 0.00000],0.7969076575239633
21150,[0.20000 0.40000],[0.00000 0.00000],0.7965291365748253
21200,[0.20000 0.40000],[0.00000 0.00000],0.7961318525258062
21250,[0.20000 0.40000],[0.00000 0.00000],0.7957659154385954
21300,[0.20000 0.40000],[0.00000 0.00000],0.795336657900026
21350,[0.20000 0.40000],[0.00000 0.00000],0.7949954932080714
21400,[0.20000 0.40000],[0.00000 0.00000],0.7946642336383802
21450,[0.20000 0.40000],[0.00000 0.00000],0.7943129931376607
21500,[0.20000 0.40000],[0.00000 0.00000],0.7939594703353654
21550,[0.20000 0.40000],[0.00000 0.00000],0.7935677315449808
21600,[0.20000 0.40000],[0.00000 0.00000],0.7932047994595806
21650,[0.20000 0.40000],[0.00000 0.00000],0.7928882828922011
21700,[0.20000 0.40000],[0.00000 0.00000],0.7925165373110584
21750,[0.20000 0.40000],[0.00000 0.00000],0.7921370621437306
21800,[0.20000 0.40000],[0.00000 0.00000],0.7916951784077852
21850,[0.20000 0.40000],[0.00000 0.00000],0.7913003053872943
21900,[0.20000 0.40000],[0.00000 0.00000],0.7908497833785997
21950,[0.20000 0.40000],[0.00000 0.00000],0.790472926420516
22000,[0.20000 0.40000],[0.00000 0.00000],0.7901289964707311
22050,[0.20000 0.40000],[0.00000 0.00000],0.7897743049521503
22100,[0.20000 0.40000],[0.00000 0.00000],0.7894494624153362
22150,[0.20000 0.40000],[0.00000 0.00000],0.7890266401372412
22200,[0.20000 0.40000],[0.00000 0.00000],0.7886857608088477
22250,[0.20000 0.40000],[0.00000 0.00000],0.7882990442251362
22300,[0.20000 0.40000],[0.00000 0.00000],0.7878671626753133
22350,[0.20000 0.40000],[0.00000 0.00000],0.7874554625010447
22400,[0.20000 0.40000],[0.00000 0.00000],0.7870415611502038
22450,[0.20000 0.40000],[0.00000 0.00000],0.7866562545482828
22500,[0.20000 0.40000],[0.00000 0.00000],0.7863508006864854
22550,[0.20000 0.40000],[0.00000 0.00000],0.7860026314321775
22600,[0.20000 0.40000],[0.00000 0.00000],0.7856696917850124
22650,[0.20000 0.40000],[0.00000 0.00000],0.7852742077608251
22700,[0.20000 0.40000],[0.00000 0.00000],0.784898200387654
22750,[0.20000 0.40000],[0.00000 0.00000],0.7845524807918707
22800,[0.20000 0.40000],[0.00000 0.00000],0.7842352033327961
22850,[0.20000 0.40000],[0.00000 0.00000],0.7838554820283457
22900,[0.20000 0.40000],[0.00000 0.00000],0.7835342767347321
22950,[0.20000 0.40000],[0.00000 0.00000],0.7831657145735894
23000,[0.20000 0.40000],[0.00000 0.00000],0.7828231614281013
23050,[0.20000 0.40000],[0.00000 0.00000],0.7824231049249253
23100,[0.20000 0.40000],[0.00000 0.00000],0.7820730731321437
23150,[0.20000 0.40000],[0.00000 0.00000],0.7817045983174384
23200,[0.20000 0.40000],[0.00000 0.00000],0.7813896720346939
23250,[0.20000 0.40000],[0.00000 0.00000],0.7809891492430466
23300,[0.20000 0.40000],[0.00000 0.00000],0.7806763087657016
23350,[0.20000 0.40000],[0.00000 0.00000],0.7802743549778743
23400,[0.20000 0.40000],[0.00000 0.00000],0.7799414472355485
23450,[0.20000 0.40000],[0.00000 0.00000],0.7796284280485702
23500,[0.20000 0.40000],[0.00000 0.00000],0.7792951977626251
23550,[0.20000 0.40000],[0.00000 0.00000],0.7789698823270698
23600,[0.20000 0.40000],[0.00000 0.00000],0.7786411169107693
23650,[0.20000 0.40000],[0.00000 0.00000],0.7782491708734808
23700,[0.20000 0.40000],[0.00000 0.00000],0.7778347354115199
23750,[0.20000 0.40000],[0.00000 0.00000],0.7774587098911024
23800,[0.20000 0.40000],[0.00000 0.00000],0.777158020360952
23850,[0.20000 0.40000],[0.00000 0.00000],0.7768508882916346
23900,[0.20000 0.40000],[0.00000 0.00000],0.7764795101676087
23950,[0.20000 0.40000],[0.00000 0.00000],0.7761678803832962
24000,[0.20000 0.40000],[0.00000 0.00000],0.7758962746422811
24050,[0.20000 0.40000],[0.00000 0.00000],0.775531900519312
24100,[0.20000 0.40000],[0.00000 0.00000],0.775129025869635
24150,[0.20000 0.40000],[0.00000 0.00000],0.774785230563746
24200,[0.20000 0.40000],[0.00000 0.00000],0.7744433709621307
24250,[0.20000 0.40000],[0.00000 0.00000],0.7741040387832981
24300,[0.20000 0.40000],[0.00000 0.00000],0.7737684186142078
24350,[0.20000 0.40000],[0.00000 0.00000],0.7734525340513647
24400,[0.20000 0.40000],[0.00000 0.00000],0.7730982081214641
24450,[0.20000 0.40000],[0.00000 0.00000],0.7727683621161203
24500,[0.20000 0.40000],[0.00000 0.00000],0.7724493285492712
24550,[0.20000 0.40000],[0.00000 0.00000],0.7721695413967704
24600,[0.20000 0.40000],[0.00000 0.00000],0.7717435349579888
24650,[0.20000 0.40000],[0.00000 0.00000],0.7714604507345689
24700,[0.20000 0.40000],[0.00000 0.00000],0.7711650405375726
24750,[0.20000 0.40000],[0.00000 0.00000],0.770840752449921
24800,[0.20000 0.40000],[0.00000 0.00000],0.7704420887723604
24850,[0.20000 0.40000],[0.00000 0.00000],0.7700985990581689
24900,[0.20000 0.40000],[0.00000 0.00000],0.7698096188304379
24950,[0.20000 0.40000],[0.00000 0.00000],0.7695030283767973
25000,[0.20000 0.40000],[0.00000 0.00000],0.7691552345260192
25050,[0.20000 0.40000],[0.00000 0.00000],0.7688005169212887
25100,[0.20000 0.40000],[0.00000 0.00000],0.7684766333284129
25150,[0.20000 0.40000],[0.00000 0.00000],0.7681570132475997
25200,[0.20000 0.40000],[0.00000 0.00000],0.7678310434206871
25250,[0.20000 0.40000],[0.00000 0.00000],0.7675264191657918
25300,[0.20000 0.40000],[0.00000 0.00000],0.767221915765528
25350,[0.20000 0.40000],[0.00000 0.00000],0.7668457235569747
25400,[0.20000 0.40000],[0.00000 0.00000],0.7665256051329432
25450,[0.20000 0.40000],[0.00000 0.00000],0.766176216678677
25500,[0.20000 0.40000],[0.00000 0.00000],0.7658322776421292
25550,[0.20000 0.40000],[0.00000 0.00000],0.7654297418425469
25600,[0.20000 0.40000],[0.00000 0.00000],0.765064410872988
25650,[0.20000 0.40000],[0.00000 0.00000],0.7647356446964214
25700,[0.20000 0.40000],[0.00000 0.00000],0.764336031902404
25750,[0.20000 0.40000],[0.00000 0.00000],0.7639718093180516
25800,[0.20000 0.40000],[0.00000 0.00000],0.7636493738611347
25850,[0.20000 0.40000],[0.00000 0.00000],0.7633135994783671
25900,[0.20000 0.40000],[0.00000 0.00000],0.7629838288294336
25950,[0.20000 0.40000],[0.00000 0.00000],0.76269927460392
26000,[0.20000 0.40000],[0.00000 0.00000],0.7623013110032351
26050,[0.20000 0.40000],[0.00000 0.00000],0.7619403972471002
26100,[0.20000 0.40000],[0.00000 0.00000],0.7616042051897626
26150,[0.20000 0.40000],[0.00000 0.00000],0.7612290147187352
26200,[0.20000 0.40000],[0.00000 0.00000],0.7609141610905213
26250,[0.20000 0.40000],[0.00000 0.00000],0.7605579903223509
26300,[0.20000 0.40000],[0.00000 0.00000],0.7602609196910961
26350,[0.20000 0.40000],[0.00000 0.00000],0.7598957227722968
26400,[0.20000 0.40000],[0.00000 0.00000],0.759546441398246
26450,[0.20000 0.40000],[0.00000 0.00000],0.7592118883459249
26500,[0.20000 0.40000],[0.00000 0.00000],0.7588914618208483
26550,[0.20000 0.40000],[0.00000 0.00000],0.7585612727737191
26600,[0.20000 0.40000],[0.00000 0.00000],0.7582184242905029
26650,[0.20000 0.40000],[0.00000 0.00000],0.7579071427366479
26700,[0.20000 0.40000],[0.00000 0.00000],0.7575488908521995
26750,[0.20000 0.40000],[0.00000 0.00000],0.7572407901842131
26800,[0.20000 0.40000],[0.00000 0.00000],0.7569020241768112
26850,[0.20000 0.40000],[0.00000 0.00000],0.756582572533399
26900,[0.20000 0.40000],[0.00000 0.00000],0.7562539685160667
26950,[0.20000 0.40000],[0.00000 0.00000],0.7559440736648176
27000,[0.20000 0.40000],[0.00000 0.00000],0.755601828136354
27050,[0.20000 0.40000],[0.00000 0.00000],0.7552533610668005
27100,[0.20000 0.40000],[0.00000 0.00000],0.754998345644351
27150,[0.20000 0.40000],[0.00000 0.00000],0.7547318306785781
27200,[0.20000 0.40000],[0.00000 0.00000],0.7544764122714409
27250,[0.20000 0.40000],[0.00000 0.00000],0.7541805593671957
27300,[0.20000 0.40000],[0.00000 0.00000],0.753904496083957
27350,[0.20000 0.40000],[0.00000 0.00000],0.7536192790084442
27400,[0.20000 0.40000],[0.00000 0.00000],0.7533098856032323
27450,[0.20000 0.40000],[0.00000 0.00000],0.75294976139363
27500,[0.20000 0.40000],[0.00000 0.00000],0.7526614393712513
27550,[0.20000 0.40000],[0.00000 0.00000],0.7522825707729014
27600,[0.20000 0.40000],[0.00000 0.00000],0.7520020075732572
27650,[0.20000 0.40000],[0.00000 0.00000],0.7516719314324798
27700,[0.20000 0.40000],[0.00000 0.00000],0.7514094743282358
27750,[0.20000 0.40000],[0.00000 0.00000],0.7510519879805094
27800,[0.20000 0.40000],[0.00000 0.00000],0.750762663962915
27850,[0.20000 0.40000],[0.00000 0.00000],0.750489003822157
27900,[0.20000 0.40000],[0.00000 0.00000],0.7501308038980837
27950,[0.20000 0.40000],[0.00000 0.00000],0.749817663088421
28000,[0.20000 0.40000],[0.00000 0.00000],0.749517884235483
28050,[0.20000 0.40000],[0.00000 0.00000],0.7492009740462762
28100,[0.20000 0.40000],[0.00000 0.00000],0.7488830482737845
28150,[0.20000 0.40000],[0.00000 0.00000],0.7485859413222771
28200,[0.20000 0.40000],[0.00000 0.00000],0.7482286497084397
28250,[0.20000 0.40000],[0.00000 0.00000],0.7479300802040951
28300,[0.20000 0.40000],[0.00000 0.00000],0.7476224486401288
28350,[0.20000 0.40000],[0.00000 0.00000],0.747285691324581
28400,[0.20000 0.40000],[0.00000 0.00000],0.7469955248141605
28450,[0.20000 0.40000],[0.00000 0.00000],0.7466808273222727
28500,[0.20000 0.40000],[0.00000 0.00000],0.7463135613987553
28550,[0.20000 0.40000],[0.00000 0.00000],0.7459899900554724
28600,[0.20000 0.40000],[0.00000 0.00000],0.7457163525224719
28650,[0.20000 0.40000],[0.00000 0.00000],0.745395328549492
28700,[0.20000 0.40000],[0.00000 0.00000],0.7450950302264411
28750,[0.20000 0.40000],[0.00000 0.00000],0.7447845632348663
28800,[0.20000 0.40000],[0.00000 0.00000],0.7444587978315796
28850,[0.20000 0.40000],[0.00000 0.00000],0.7441771542517097
28900,[0.20000 0.40000],[0.00000 0.00000],0.7438630731588834
28950,[0.20000 0.40000],[0.00000 0.00000],0.7435753770598905
29000,[0.20000 0.40000],[0.00000 0.00000],0.7432484291544516
29050,[0.20000 0.40000],[0.00000 0.00000],0.7429250462954385
29100,[0.20000 0.40000],[0.00000 0.00000],0.742681603938393
29150,[0.20000 0.40000],[0.00000 0.00000],0.7423578979206148
29200,[0.20000 0.40000],[0.00000 0.00000],0.7420218033867286
29250,[0.20000 0.40000],[0.00000 0.00000],0.7417194484077098
29300,[0.20000 0.40000],[0.00000 0.00000],0.7414274597587822
29350,[0.20000 0.40000],[0.00000 0.00000],0.7410963369564456
29400,[0.20000 0.40000],[0.00000 0.00000],0.7407323863793747
29450,[0.20000 0.40000],[0.00000 0.00000],0.7403885036915854
29500,[0.20000 0.40000],[0.00000 0.00000],0.7401027194649015
29550,[0.20000 0.40000],[0.00000 0.00000],0.739815909888453
29600,[0.20000 0.40000],[0.00000 0.00000],0.7395473751901078
29650,[0.20000 0.40000],[0.00000 0.00000],0.7392267373912131
29700,[0.20000 0.32000],[0.00000 0.02560],0.7389527448540881
29750,[0.20000 0.40000],[0.00000 0.00000],0.7386743182297549
29800,[0.20000 0.40000],[0.00000 0.00000],0.7383206239567475
29850,[0.20000 0.40000],[0.00000 0.00000],0.7380328056046256
29900,[0.20000 0.40000],[0.00000 0.00000],0.7377394370711092
29950,[0.22000 0.38000],[0.00160 0.00160],0.7374359970266
30000,[0.20000 0.40000],[0.00000 0.00000],0.7371264583438119
30050,[0.20000 0.40000],[0.00000 0.00000],0.7368017804924747
30100,[0.20000 0.40000],[0.00000 0.00000],0.7365298173737309
30150,[0.20000 0.40000],[0.00000 0.00000],0.7362037071477767
30200,[0.20000 0.40000],[0.00000 0.00000],0.7358986394694682
30250,[0.20000 0.40000],[0.00000 0.00000],0.7355440160483184
30300,[0.20000 0.40000],[0.00000 0.00000],0.7352200352062362
30350,[0.20000 0.40000],[0.00000 0.00000],0.7349181954887453
30400,[0.20000 0.40000],[0.00000 0.00000],0.7346756851686483
30450,[0.20000 0.40000],[0.00000 0.00000],0.73439379704792
30500,[0.16000 0.36000],[0.00640 0.00640],0.7340742667853399
30550,[0.20000 0.40000],[0.00000 0.00000],0.7337317856268785
30600,[0.20000 0.40000],[0.00000 0.00000],0.7334057884533797
30650,[0.20000 0.40000],[0.00000 0.00000],0.7331080696425308
30700,[0.20000 0.40000],[0.00000 0.00000],0.732826220535946
30750,[0.20000 0.40000],[0.00000 0.00000],0.7325214279558322
30800,[0.20000 0.40000],[0.00000 0.00000],0.7322431764848926
30850,[0.20000 0.40000],[0.00000 0.00000],0.7319419971105801
30900,[0.20000 0.40000],[0.00000 0.00000],0.7316499265525058
30950,[0.20000 0.40000],[0.00000 0.00000],0.7313484298572934
31000,[0.20000 0.40000],[0.00000 0.00000],0.7310925078625146
31050,[0.20000 0.40000],[0.00000 0.00000],0.730771609525656
31100,[0.20000 0.40000],[0.00000 0.00000],0.730525421199095
31150,[0.20000 0.40000],[0.00000 0.00000],0.7302501698674922
31200,[0.20000 0.40000],[0.00000 0.00000],0.7299245991000184
31250,[0.20000 0.40000],[0.00000 0.00000],0.7296030934101984
31300,[0.20000 0.40000],[0.00000 0.00000],0.7292559815436828
31350,[0.20000 0.40000],[0.00000 0.00000],0.7289672208087756
31400,[0.20000 0.40000],[0.00000 0.00000],0.7286427812781276
31450,[0.20000 0.40000],[0.00000 0.00000],0.7283721526113031
31500,[0.20000 0.40000],[0.00000 0.00000],0.7280926830964731
31550,[0.20000 0.40000],[0.00000 0.00000],0.7278133208114579
31600,[0.20000 0.40000],[0.00000 0.00000],0.7274787859152516
31650,[0.20000 0.40000],[0.00000 0.00000],0.7271767755358837
31700,[0.20000 0.40000],[0.00000 0.00000],0.7268748905351127
31750,[0.20000 0.40000],[0.00000 0.00000],0.7265329800552642
31800,[0.20000 0.40000],[0.00000 0.00000],0.7262614627189626
31850,[0.20000 0.40000],[0.00000 0.00000],0.7259883752012253
31900,[0.20000 0.40000],[0.00000 0.00000],0.7256674893356881
31950,[0.20000 0.40000],[0.00000 0.00000],0.7253823765252554
32000,[0.20000 0.40000],[0.00000 0.00000],0.7250706626524249
32050,[0.20000 0.40000],[0.00000 0.00000],0.724811374293121
32100,[0.20000 0.40000],[0.00000 0.00000],0.7245438369892306
32150,[0.20000 0.40000],[0.00000 0.00000],0.7242691717380602
32200,[0.20000 0.40000],[0.00000 0.00000],0.7239373771721684
32250,[0.20000 0.40000],[0.00000 0.00000],0.7236768277511908
32300,[0.20000 0.40000],[0.00000 0.00000],0.7233863896252775
32350,[0.20000 0.40000],[0.00000 0.00000],0.7230555544356645
32400,[0.20000 0.40000],[0.00000 0.00000],0.722765365649582
32450,[0.20000 0.40000],[0.00000 0.00000],0.7224680845992524
32500,[0.20000 0.40000],[0.00000 0.00000],0.722216933082761
32550,[0.20000 0.40000],[0.00000 0.00000],0.7219342841958557
32600,[0.20000 0.40000],[0.00000 0.00000],0.7216694705667871
32650,[0.20000 0.40000],[0.00000 0.00000],0.7214003244990532
32700,[0.20000 0.40000],[0.00000 0.00000],0.721199361134214
32750,[0.20000 0.40000],[0.00000 0.00000],0.7209071507180291
32800,[0.20000 0.40000],[0.00000 0.00000],0.7206299923497408
32850,[0.20000 0.40000],[0.00000 0.00000],0.7203440943304367
32900,[0.20000 0.40000],[0.00000 0.00000],0.7201102621371472
32950,[0.20000 0.40000],[0.00000 0.00000],0.7198472225853941
33000,[0.20000 0.40000],[0.00000 0.00000],0.7195688148443974
33050,[0.20000 0.40000],[0.00000 0.00000],0.7192767130158432
33100,[0.20000 0.40000],[0.00000 0.00000],0.7190123223512616
33150,[0.20000 0.40000],[0.00000 0.00000],0.7187127235302126
33200,[0.20000 0.40000],[0.00000 0.00000],0.7184573631043482
33250,[0.20000 0.40000],[0.00000 0.00000],0.7181844539300062
33300,[0.20000 0.40000],[0.00000 0.00000],0.7178334081925901
33350,[0.20000 0.40000],[0.00000 0.00000],0.7175486196717531
33400,[0.20000 0.40000],[0.00000 0.00000],0.7172782578098323
33450,[0.20000 0.40000],[0.00000 0.00000],0.7169986423697687
33500,[0.20000 0.40000],[0.00000 0.00000],0.716683930251407
33550,[0.20000 0.40000],[0.00000 0.00000],0.7164826309871934
33600,[0.20000 0.40000],[0.00000 0.00000],0.7162088227898333
33650,[0.20000 0.40000],[0.00000 0.00000],0.7159103921339708
33700,[0.20000 0.40000],[0.00000 0.00000],0.7155961576811423
33750,[0.20000 0.40000],[0.00000 0.00000],0.7153111587083578
33800,[0.20000 0.40000],[0.00000 0.00000],0.715033407715404
33850,[0.20000 0.40000],[0.00000 0.00000],0.7147146211064783
33900,[0.20000 0.40000],[0.00000 0.00000],0.7144535524570607
33950,[0.20000 0.40000],[0.00000 0.00000],0.7141986089890936
34000,[0.20000 0.40000],[0.00000 0.00000],0.7139201940836223
34050,[0.20000 0.40000],[0.00000 0.00000],0.713630932988454
34100,[0.20000 0.40000],[0.00000 0.00000],0.7133385040412594
34150,[0.20000 0.40000],[0.00000 0.00000],0.7130429112329602
34200,[0.20000 0.40000],[0.00000 0.00000],0.7127337646965168
34250,[0.20000 0.40000],[0.00000 0.00000],0.7124772475231258
34300,[0.20000 0.40000],[0.00000 0.00000],0.7121973171233271
34350,[0.20000 0.40000],[0.00000 0.00000],0.711904382823292
34400,[0.20000 0.40000],[0.00000 0.00000],0.7115935452303961
34450,[0.20000 0.40000],[0.00000 0.00000],0.711315599897669
34500,[0.20000 0.40000],[0.00000 0.00000],0.7110252111819866
34550,[0.20000 0.40000],[0.00000 0.00000],0.7107240309143003
34600,[0.20000 0.40000],[0.00000 0.00000],0.7104627840318861
34650,[0.20000 0.40000],[0.00000 0.00000],0.7101018869021354
34700,[0.20000 0.40000],[0.00000 0.00000],0.7097961946262693
34750,[0.20000 0.40000],[0.00000 0.00000],0.7095396455175922
34800,[0.20000 0.40000],[0.00000 0.00000],0.7092543367898079
34850,[0.20000 0.40000],[0.00000 0.00000],0.7089713194048514
34900,[0.20000 0.40000],[0.00000 0.00000],0.7087128926071778
34950,[0.20000 0.40000],[0.00000 0.00000],0.708450209950131
35000,[0.20000 0.40000],[0.00000 0.00000],0.7081816455860115
35050,[0.20000 0.40000],[0.00000 0.00000],0.7078773232719361
35100,[0.20000 0.40000],[0.00000 0.00000],0.707578019491235
35150,[0.20000 0.40000],[0.00000 0.00000],0.7073016426053332
35200,[0.20000 0.40000],[0.00000 0.00000],0.7070069234028062
35250,[0.20000 0.40000],[0.00000 0.00000],0.7067551796221092
35300,[0.20000 0.40000],[0.00000 0.00000],0.7064932225864725
35350,[0.20000 0.40000],[0.00000 0.00000],0.7062172694175081
35400,[0.20000 0.40000],[0.00000 0.00000],0.7059842299076484
35450,[0.20000 0.40000],[0.00000 0.00000],0.7057149753941967
35500,[0.20000 0.40000],[0.00000 0.00000],0.7054485308250062
35550,[0.20000 0.40000],[0.00000 0.00000],0.7051940943944736
35600,[0.20000 0.40000],[0.00000 0.00000],0.7049392086713158
35650,[0.20000 0.40000],[0.00000 0.00000],0.7047055091356798
35700,[0.20000 0.40000],[0.00000 0.00000],0.7044151156368343
35750,[0.24000 0.28000],[0.00640 0.02560],0.7041156544542447
35800,[0.20000 0.40000],[0.00000 0.00000],0.7038082176404944
35850,[0.20000 0.40000],[0.00000 0.00000],0.7035149540820057
35900,[0.20000 0.40000],[0.00000 0.00000],0.7031964452721213
35950,[0.20000 0.40000],[0.00000 0.00000],0.7029563094519079
36000,[0.20000 0.40000],[0.00000 0.00000],0.7026466823295142
36050,[0.20000 0.40000],[0.00000 0.00000],0.702350668308992
36100,[0.20000 0.40000],[0.00000 0.00000],0.7020747166150084
36150,[0.20000 0.40000],[0.00000 0.00000],0.7018144943812517
36200,[0.20000 0.40000],[0.00000 0.00000],0.7015452147890247
36250,[0.20000 0.40000],[0.00000 0.00000],0.7013099490394838
36300,[0.20000 0.40000],[0.00000 0.00000],0.7010204167223264
36350,[0.20000 0.40000],[0.00000 0.00000],0.7007638123913676
36400,[0.20000 0.40000],[0.00000 0.00000],0.7005169799217691
36450,[0.20000 0.40000],[0.00000 0.00000],0.700215413859456
36500,[0.20000 0.40000],[0.00000 0.00000],0.6999279450574886
36550,[0.20000 0.40000],[0.00000 0.00000],0.6996674444891866
36600,[0.20000 0.40000],[0.00000 0.00000],0.6994167036066065
36650,[0.20000 0.40000],[0.00000 0.00000],0.6992025443595136
36700,[0.20000 0.40000],[0.00000 0.00000],0.6989026170038589
36750,[0.20000 0.40000],[0.00000 0.00000],0.6986376720094467
36800,[0.20000 0.40000],[0.00000 0.00000],0.6983438829205908
36850,[0.20000 0.40000],[0.00000 0.00000],0.6980796855308373
36900,[0.20000 0.40000],[0.00000 0.00000],0.6978268356412547
36950,[0.20000 0.40000],[0.00000 0.00000],0.6975612276648437
37000,[0.20000 0.40000],[0.00000 0.00000],0.697301072747548
37050,[0.20000 0.40000],[0.00000 0.00000],0.697080605886644
37100,[0.20000 0.40000],[0.00000 0.00000],0.6967853323574105
